username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
medtechy,6/1/2014 10:00,0,0,Any reps at # ASCO14 - Join the discussion and share how it is from a reps perspective |http://bit.ly/1tz52PR @ novartis @ pfizer @ sanofius,,@ @ @,#,4.73102E+17,https://twitter.com/medtechy/status/473101757971984384,,,,
TargetedOnc,6/1/2014 10:00,3,0,The dosing frequency of zoledronic acid can be reduced by 33% w/o compromising efficacy and safety http://www.targetedonc.com/conference/asco-2014/Dosing-Frequency-of-Zoledronic-Acid-Can-Be-Reduced-Without-Compromising-Efficacy-in-Breast-Cancer … # ASCO14,,,#,4.73102E+17,https://twitter.com/TargetedOnc/status/473101741484146688,,,,
FoundationATCG,6/1/2014 10:00,0,2,Take the molecular testing challenge and learn about the comprehensive approach: http://bit.ly/1hIAUfC # FoundationOne # ASCO14,,,# #,4.73102E+17,https://twitter.com/FoundationATCG/status/473101732126285825,,,,
cardinalhealth,6/1/2014 10:00,0,0,Did you know 60.4% of surveyed oncologists reported increase in personal workloads? – [Oncology Trend Report 2013]. # ASCO14,,,#,4.73102E+17,https://twitter.com/cardinalhealth/status/473101723402137600,,,,
CancerDotNet,6/1/2014 10:00,0,1,"Hongchao Pan, PhD of @ UniofOxford on study abt obesity & premenopausal ER+ breast cancer # bcsm # ASCO14 http://bit.ly/1mKwitP",,@,# #,4.73102E+17,https://twitter.com/CancerDotNet/status/473101705228607488,,,,
SanofiUS,6/1/2014 10:00,3,1,"At # ASCO14, we recognize the strength & resilience of every patient and continue to support ongoing research pic.twitter.com/Uq1eZ12d8G",,,#,4.73102E+17,https://twitter.com/SanofiUS/status/473101700224806912,,,,
teamoncology,6/1/2014 10:00,0,0,Possible. RT @ aftimosp: @ teamoncology another ALLTO question: was the analysis performed too early? # ASCO14,,@ @,#,4.73102E+17,https://twitter.com/teamoncology/status/473101690036436992,,,,
NCIMedia,6/1/2014 10:00,8,3,Announced at # ASCO14: New treatment option for young women with hormone-sensitive breast # cancer: http://1.usa.gov/1hMJfz0 # bcsm,,,# # #,4.73102E+17,https://twitter.com/NCIMedia/status/473101682419961856,,,,
DanaFarber,6/1/2014 10:00,1,6,Blood test shows promise for identifying genetic abnormalities in tumors: http://bit.ly/1k7SE9Q # ASCO14,,,#,4.73102E+17,https://twitter.com/DanaFarber/status/473101669790916608,,,,
mtmdphd,6/1/2014 10:00,1,0,Trotman # lymsm # ASCO14 - PET in FL - HR 6.7 for OS based on postinduction PET status pic.twitter.com/DVRqEEYk4c,,,# #,4.73102E+17,https://twitter.com/mtmdphd/status/473101667953422336,,,,
KLCampbellPhD,6/1/2014 9:59,1,1,"Colditz: plan A should be prevention and early detection; Plan B therapy only when Plan A fails"" -Vogelstein Science 2013 # ASCO14""",,,#,4.73102E+17,https://twitter.com/KLCampbellPhD/status/473101619358203904,,,,
teamoncology,6/1/2014 9:59,0,0,"So, there are three two double anti-HER2 therapy as neoadjuvant therapy, will they all translate to improved overall survival. # ASCO14",,,#,4.73102E+17,https://twitter.com/teamoncology/status/473101586915291136,,,,
aftimosp,6/1/2014 9:59,0,0,@ teamoncology another ALLTO question: was the analysis performed too early? # ASCO14,,@,#,4.73102E+17,https://twitter.com/aftimosp/status/473101555571650560,,,,
staciawag,6/1/2014 9:59,0,0,Oncologist at # ASCO14 smoking outside - assuring job security.,,,#,4.73102E+17,https://twitter.com/staciawag/status/473101554463936513,,,,
mtmdphd,6/1/2014 9:59,1,0,Trotman # lymsm # ASCO14 - PET in FL - Both PET cut-offs predictive of PFS - HR 3.9 pic.twitter.com/hCSeZ2hMpF,,,# #,4.73101E+17,https://twitter.com/mtmdphd/status/473101498495148034,,,,
CancerTherAdvsr,6/1/2014 9:59,0,0,Panel now fielding questions from reporters on the plenary session studies # ASCO14 # CTAatASCopic.twitter.com/0r5w8IkpV6,,,# #,4.73101E+17,https://twitter.com/CancerTherAdvsr/status/473101459119034368,,,,
teamoncology,6/1/2014 9:58,0,0,"For TNBC, pCR reflects the long-term outcome. Fur, for androgen enriched population, they do well even w/o pCR. # ASCO14",,,#,4.73101E+17,https://twitter.com/teamoncology/status/473101384963743744,,,,
MelanomaMom,6/1/2014 9:58,0,1,Updated data on combined braf and mek at higher doses results in median overall survival of 25 months. # melanoma # ASCO14,,,# #,4.73101E+17,https://twitter.com/MelanomaMom/status/473101361169858560,,,,
Cascadia,6/1/2014 9:58,0,1,Just added two more patient centered groups @ CANcerviver @PACENetworkUSA the rapidly growing # ASCO14 list https://twitter.com/Cascadia/lists/asco14 …,,@ @PACENetworkUSA,#,4.73101E+17,https://twitter.com/Cascadia/status/473101360859058176,,,,
mtmdphd,6/1/2014 9:58,0,0,Trotman # lymsm # ASCO14 - PET in FL - PET Review Results pic.twitter.com/1eiRkdT62l,,,# #,4.73101E+17,https://twitter.com/mtmdphd/status/473101249345515520,,,,
teamoncology,6/1/2014 9:57,0,1,You wonder by ALLTO study being negative. Does pCR really translate to an improved long-term outcome in HER2+ primary breast cancer? # ASCO14,,,#,4.73101E+17,https://twitter.com/teamoncology/status/473101062581129216,,,,
mtmdphd,6/1/2014 9:57,1,0,Trotman # lymsm # ASCO14 - PET in FL - Postinduction PET review concordance - 3 indep reviewers pic.twitter.com/jOU28p6dp3,,,# #,4.73101E+17,https://twitter.com/mtmdphd/status/473101059670691840,,,,
laurentingels,6/1/2014 9:57,0,0,"Nombreuses questions sur les avancées dans le traitement du cancer prostatique, du sein. # ASCO14 # Cancer # onconlogypic.twitter.com/VWTXTmN8En",,,# # #,4.73101E+17,https://twitter.com/laurentingels/status/473101038405558273,,,,
djsampson,6/1/2014 9:57,0,0,Colditz: simply taxing SSBs isn't going to enough. Need to address entire food environment # asco14,,,#,4.73101E+17,https://twitter.com/djsampson/status/473101024341684225,,,,
AnneBooms,6/1/2014 9:57,3,1,# ASCO14 Esserman on new paradigms tumor progression and screening pic.twitter.com/ko7wvouJbX,,,#,4.73101E+17,https://twitter.com/AnneBooms/status/473101009523601408,,,,
CancerDotNet,6/1/2014 9:57,10,3,Guide to # breastcancer from @ ASCO's pt education site for patients/caregivers # bcsm # ASCO14 http://bit.ly/U5unXE,,@,# # #,4.73101E+17,https://twitter.com/CancerDotNet/status/473100982440980480,,,,
BrendonStilesMD,6/1/2014 9:57,0,0,From NCDB database. Neoadj vs adj chemo for N2 lungCA. But I feel like chemo better tolerated up front. # asco2014 http://abstracts.asco.org/144/AbstView_144_128621.html …,,,#,4.73101E+17,https://twitter.com/BrendonStilesMD/status/473100960697708544,,,,
aftimosp,6/1/2014 9:57,0,0,Updated phase 1 trial results: Median overall survival 25 months for dabrafenib + trametinib versus 20 months for dabrafenib # ASCO14,,,#,4.73101E+17,https://twitter.com/aftimosp/status/473100916313559040,,,,
UCCancerCenter,6/1/2014 9:56,1,1,Mark Ratain on valid design and conduct of pharmacogenomics studies to identify variants to guide drug dosing and supportive care # ASCO14,,,#,4.73101E+17,https://twitter.com/UCCancerCenter/status/473100872323694592,,,,
mtmdphd,6/1/2014 9:56,1,0,Trotman # lymsm # ASCO14 - PET in FL - PFS according to CT response pic.twitter.com/q93Qqq6Rym,,,# #,4.73101E+17,https://twitter.com/mtmdphd/status/473100861041016832,,,,
CancerSupportHQ,6/1/2014 9:56,0,3,Kim T & Kim J - # ASCO14 not just about science - it's about what the science does for PEOPLE! @ ASCO @ CancerSupportCmpic.twitter.com/Ty51EDP4Js,,@ @,#,4.73101E+17,https://twitter.com/CancerSupportHQ/status/473100825855025152,,,,
AlpineBV_Miller,6/1/2014 9:56,0,1,That # fail moment when you run-walk to the other end of the building only to realize you are in the wrong room # ASCO14,,,# #,4.73101E+17,https://twitter.com/AlpineBV_Miller/status/473100822558281730,,,,
djsampson,6/1/2014 9:56,0,0,Colditz: tweaking diets and changing ingredients isn't going to turn us around # asco14,,,#,4.73101E+17,https://twitter.com/djsampson/status/473100790232391680,,,,
AJMC_Journal,6/1/2014 9:56,0,0,Make sure to follow our # ASCO14 coverage -- http://www.ajmc.com/conferences/asco-2014 …,,,#,4.73101E+17,https://twitter.com/AJMC_Journal/status/473100727767031809,,,,
djsampson,6/1/2014 9:55,3,0,We to Colditz: we identified villain in tobacco. Who is villain in obesity? A: physical activity # asco14,,,#,4.73101E+17,https://twitter.com/djsampson/status/473100616684675072,,,,
fwpharma,6/1/2014 9:55,1,0,AstraZeneca's Zoladex may help prevent early menopause in patients with breast cancer: study http://bit.ly/T3Pgl0 $ AZN # ASCO14,,,#,4.73101E+17,https://twitter.com/fwpharma/status/473100593016627200,,,,
brianreid,6/1/2014 9:55,26,5,Whoa. MT @ OncologyTimes: . @ CliffordHudis: Big drop in federally funded abstracts submitted to @ ASCO mtgs: 575 in 2008 vs 169 this yr # ASCO14,,@ @ @,#,4.73101E+17,https://twitter.com/brianreid/status/473100580064202752,,,,
ShinyBlackShoe,6/1/2014 9:55,0,0," # ASCO14: Adding lap to adjuv tras does not improve outcome; no signif. dif in 4yr surv"" I think I just heard the NHS give a sigh of relief""",,,#,4.73101E+17,https://twitter.com/ShinyBlackShoe/status/473100576793038849,,,,
SamuelLz,6/1/2014 9:55,0,0,Nu kan du läsa om floppen med Tyverb på @ dagensmedicin # dmasco # asco14 http://www.dagensmedicin.se/asco/jatteflopp-for-lakemedel-mot-brostcancer/ …,,@,# #,4.73101E+17,https://twitter.com/SamuelLz/status/473100526885036033,,,,
ERPlimackMD,6/1/2014 9:55,0,1,"NYTimes: Early Chemotherapy Extends Lives of Men With Prostate Cancer, Study Finds. OS benefit > 1 year # gusm # asco14 http://nyti.ms/1kllhze",,,# #,4.73101E+17,https://twitter.com/ERPlimackMD/status/473100521616977921,,,,
drcbsteer,6/1/2014 9:55,3,1,Ah ha .... @ mtmdphd has arrived in the # lymsm Lymphoma/plasma cell oral presentations - I can relax and read his tweets and photos. # ASCO14,,@,# #,4.731E+17,https://twitter.com/drcbsteer/status/473100489769635841,,,,
mtmdphd,6/1/2014 9:55,0,0,Trotman # lymsm # ASCO14 - PET in FL - Study Population - n=246 Pts reviewed pic.twitter.com/29la8OYVan,,,# #,4.731E+17,https://twitter.com/mtmdphd/status/473100474556481536,,,,
teamoncology,6/1/2014 9:55,1,0,【 # ASCO14 101】We do not know the cut off of positive androgen receptor in breast cancer yet.,,,#,4.731E+17,https://twitter.com/teamoncology/status/473100473986084864,,,,
drugwonks,6/1/2014 9:55,4,0,"For every 15% drop in # cancer deaths, $127.2 billion in productivity is gained. Join Us. # ASCO14 # MLIWI http://buff.ly/1wN7DKF",,,# # #,4.731E+17,https://twitter.com/drugwonks/status/473100467267190784,,,,
PublicHealthRTs,6/1/2014 9:55,0,0,RT @ hmhyltonpac: Cancer patients are more than 2.5 times more likely to struggle with bankruptcy-Dr. Leah Zullig at # ASCO14 # cancer # health,,@,# # #,4.731E+17,https://twitter.com/PublicHealthRTs/status/473100446157242368,,,,
damien_maillard,6/1/2014 9:54,0,0,“ @ jdflaysakier: En 20 ans l'esperance de vie d'un patient avec un cancer du colon métastatique est passée de 8 mois à 29 mois # ASCO14”,,@,#,4.731E+17,https://twitter.com/damien_maillard/status/473100399835357184,,,,
CANcerviver,6/1/2014 9:54,0,0,RT @ theNCI: New treatment option for young women with hormone-sensitive breast cancer http://1.usa.gov/1px1Jey # exemestane # ASCO14 # BCSM,,@,# # #,4.731E+17,https://twitter.com/CANcerviver/status/473100376863166464,,,,
teamoncology,6/1/2014 9:54,1,0,【 # ASCO14 101】Androgen receptor positive breast cancer has better prognosis per JNCI meta-analysis this year.,,,#,4.731E+17,https://twitter.com/teamoncology/status/473100348446359552,,,,
dmooneymd,6/1/2014 9:54,3,0,"Do pts understand meaningful clinical effect"" or do they assume benefit higher than reality. Cancer cure vs live for 6 more wks. # ASCO14""",,,#,4.731E+17,https://twitter.com/dmooneymd/status/473100342486241280,,,,
AnneBooms,6/1/2014 9:54,0,0,# ASCO14 NLST trial shows fact on lung cancer screening- Esserman http://www.cancer.gov/newscenter/newsfromnci/2011/NLSTFastFacts …,,,#,4.731E+17,https://twitter.com/AnneBooms/status/473100337898074112,,,,
mtmdphd,6/1/2014 9:54,0,0,"Trotman # lymsm # ASCO14 - PET in FL - 5 Point Scale (5PS) - Meignan M, 2009 pic.twitter.com/MwRspzoVoi",,,# #,4.731E+17,https://twitter.com/mtmdphd/status/473100311708827650,,,,
aftimosp,6/1/2014 9:54,0,0,BRAF-mutated melanoma patients with a complete response on dabrafenib + trametinib have a significantly prolonged overall survival # ASCO14,,,#,4.731E+17,https://twitter.com/aftimosp/status/473100278754197504,,,,
d__darocha,6/1/2014 9:54,0,0,Espero que tenhamos logo os dados atualizados com a mutação ampliada de RAS. # asco14,,,#,4.731E+17,https://twitter.com/d__darocha/status/473100196608356352,,,,
aakonc,6/1/2014 9:54,0,0,Objective confirmation loss of resrchrs @OncologyTimes@CliffordHudis: Big drop in federally funded abstracts @ ASCO2008: 575 vs 169 # ASCO14,,@OncologyTimes @CliffordHudis @,#,4.731E+17,https://twitter.com/aakonc/status/473100177063284736,,,,
teamoncology,6/1/2014 9:54,0,0,"【 # ASCO14 101】Androgen receptor expression is the highest among ER, followed by HER2, and then TNBC.",,,#,4.731E+17,https://twitter.com/teamoncology/status/473100165922824193,,,,
rsm2800,6/1/2014 9:53,0,0,"Malin: Noting that E5103, a neg trial of bev in breast ca, involved 5000 pts # asco14",,,#,4.731E+17,https://twitter.com/rsm2800/status/473100123921477632,,,,
mtmdphd,6/1/2014 9:53,1,0,Trotman # lymsm # ASCO14 - PET in FL - Aim pic.twitter.com/LR7n2nnfgE,,,# #,4.731E+17,https://twitter.com/mtmdphd/status/473100121593225217,,,,
brianreid,6/1/2014 9:53,1,0,Want to keep up with the cancer immunotherapy buzz? Follow the Answer to Cancer: @ TheA2C # ASCO14,,@,#,4.731E+17,https://twitter.com/brianreid/status/473100100470714368,,,,
CancerTherAdvsr,6/1/2014 9:53,0,0,RT @ ASCO: Plenary brief # ASCO14: ALTTO results have “tremendous potential implications…for drug development” - @ CliffordHudis,,@ @,#,4.731E+17,https://twitter.com/CancerTherAdvsr/status/473100098332020736,,,,
teamoncology,6/1/2014 9:53,0,0,【 # ASCO14 101】 Androgen receptor targeted treatment is aggressively pursed to determine if there is any signal in breast cancer.,,,#,4.731E+17,https://twitter.com/teamoncology/status/473100060230569985,,,,
myelomacinderel,6/1/2014 9:53,1,1,"Teamwork & dialogue needed 4 docs to become 'genomified # myeloma # ASCO14 # ASCO14myeloma. Let the path talk begin!! http://am.asco.org/success-molecular-testing-depends-dialogue-between-oncologist-pathologist …""",,,# # #,4.731E+17,https://twitter.com/myelomacinderel/status/473100010268405760,,,,
mtmdphd,6/1/2014 9:53,1,0,Trotman Abstr 8502 # lymsm # ASCO14 - PET in FL - 3 studies pic.twitter.com/3VVQbVs5Tn,,,# #,4.731E+17,https://twitter.com/mtmdphd/status/473100007080722432,,,,
djsampson,6/1/2014 9:53,0,0,"Colditz: we must deliver br ca prevention with policy, providers, and communities # asco14",,,#,4.731E+17,https://twitter.com/djsampson/status/473099989426511874,,,,
ConsanoScott,6/1/2014 9:53,1,0,New technology bringing researchers closer to finding accurate and predictive marker of prostate cancer prognosis? # ASCO14,,,#,4.731E+17,https://twitter.com/ConsanoScott/status/473099921336582144,,,,
ShinyBlackShoe,6/1/2014 9:52,0,0,"MT @ ASCO Plenary brief # ASCO14: Adding docetaxel to std hormone therapy in HRPC provides substantial survival benefit, ~13 mos # dealChanger",,@,# #,4.731E+17,https://twitter.com/ShinyBlackShoe/status/473099849764995072,,,,
JacobPlieth,6/1/2014 9:52,0,0,Key for $ LLY and $ RHHBY from CALGB study is further RAS analyses - like in Fire-3 study # ASCO14,,,#,4.731E+17,https://twitter.com/JacobPlieth/status/473099824938893312,,,,
teamoncology,6/1/2014 9:52,0,1,Important topic. RT @ OncLive: Dr Denise Yardley discusses targeting the androgen receptor in breast cancer http://ow.ly/xtF4K # ASCO14,,@,#,4.731E+17,https://twitter.com/teamoncology/status/473099812854702080,,,,
OrianaSpagnolo,6/1/2014 9:52,0,0,Today 1st results of ph.3 ALTTO trial -adjuvant treatment of HER2-positive early # breastcancer # ASCO14 - @ 1PM Hall B1 http://abstracts.asco.org/144/index.html,,@,# #,4.731E+17,https://twitter.com/OrianaSpagnolo/status/473099810614951936,,,,
ShannonWestin,6/1/2014 9:52,1,0,Metformin under evaluation for early stage and recurrent endometrial cancer. # ASCO14 # gyncsm,,,# #,4.731E+17,https://twitter.com/ShannonWestin/status/473099647771504640,,,,
teamoncology,6/1/2014 9:51,2,0,【 # ASCO14 Update】 E5103 study. Adjuvant bevacizumab in early breast cancer did not improve disease-free survival. The end of bevacizumab.,,,#,4.731E+17,https://twitter.com/teamoncology/status/473099636840738816,,,,
BrendonStilesMD,6/1/2014 9:51,2,0,Interesting abstract yesterday. Surgery in carefully selected N3 lungCA patients improves outcome. # ASCO2014 # lcsm http://abstracts.asco.org/144/AbstView_144_134935.html …,,,# #,4.731E+17,https://twitter.com/BrendonStilesMD/status/473099635171819521,,,,
KowalyszynMD,6/1/2014 9:51,0,0,# ASCO2014. Trabajemos para ello pic.twitter.com/5f4e5w1RGT,,,#,4.731E+17,https://twitter.com/KowalyszynMD/status/473099580796854272,,,,
mtmdphd,6/1/2014 9:51,1,0,Trotman # lymsm # ASCO14 - PET in FL - Response assessment - FLIPI fail to ID all Px pic.twitter.com/ImeTa1POJm,,,# #,4.731E+17,https://twitter.com/mtmdphd/status/473099551084388353,,,,
rsm2800,6/1/2014 9:51,0,0,Malin: Ellis JCO 2014; 32:1277 Sev ASCO workgroups tried to define clinically meaningful outcomes in diff tumor types (background) # ASCO14,,,#,4.731E+17,https://twitter.com/rsm2800/status/473099538878955522,,,,
drcbsteer,6/1/2014 9:51,0,0,# ASCO14 # lymsm Judith Trotman from Sydney presenting utility of PET-CT in follicular NHL - Go Judith!,,,# #,4.731E+17,https://twitter.com/drcbsteer/status/473099537268371456,,,,
ACROhealth,6/1/2014 9:51,0,2,Tune in TODAY to Pt.2 of @ FierceBiotech # TwitterChat. Hear top industry minds @DamianFierce @ MarkSchoenebaum # innovation # oncology # ASCO2014,,@ @DamianFierce @,# # # #,4.73099E+17,https://twitter.com/ACROhealth/status/473099397996097536,,,,
Melanoma_doctor,6/1/2014 9:51,0,1,Disagree-key is understand resist. mech NOT combining drugs MT@timturnham BRAF+ # melanoma respond to BRAFi briefly Combos key # ASCO14,,@timturnham,# #,4.73099E+17,https://twitter.com/Melanoma_doctor/status/473099396788531200,,,,
MelanomaMom,6/1/2014 9:50,4,2,Combined LEE011 and binimelnib promising in NRAS # melanoma. # ASCO14 pic.twitter.com/klOWKxDw86,,,# #,4.73099E+17,https://twitter.com/MelanomaMom/status/473099370934857729,,,,
jmmrad,6/1/2014 9:50,0,0,# ASCO14 E. Efstathiou shows combo of Abi and Enza has more fatigue. PSA response and time on therapy not better than monotherapy,,,#,4.73099E+17,https://twitter.com/jmmrad/status/473099356770291712,,,,
aftimosp,6/1/2014 9:50,0,0,Updated survival data of the dabrafenib + trametinib phase 1 trial show lower benefit for patients BRAFi pretreated # ASCO14,,,#,4.73099E+17,https://twitter.com/aftimosp/status/473099329562238976,,,,
UNC_Lineberger,6/1/2014 9:50,3,0,"Eval. of falls in older adults: How are we doing? | Guerard, Muss et al @ corp_UNC # gerionc # ASCO14 pic.twitter.com/aZyr0TyvOu",,@,# #,4.73099E+17,https://twitter.com/UNC_Lineberger/status/473099295605157888,,,,
