username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,,
judykeenphd,4/16/2018 16:32,2,4,"@ NCIDirector Dr Sharpless: 4 focus areas for # NCIFuture-workforce training # CancerTraining /commitment to # BasicResearch /improve use & integration of # BigData /better access to, format of, and data from (modernize) # ClinicalTrials @ AACR # AACR2018 @ ASTRO_org # cancerresearchpic.twitter.com/jUVJgepZwL",,@ @ @,# # # # # # #,9.85979E+17,https://twitter.com/judykeenphd/status/985979275668086784,,,,,,
MedResJourno,4/16/2018 16:32,0,1,"@ NCIDirector the cardiology paradigm"" of clinical trials doesn't work anymore with the heterogeneity of cancer"," and in the age of precision oncology. # AACR18 # clinicaltrials # NCI # NIH""",,@,# # # #,9.85979E+17,https://twitter.com/MedResJourno/status/985979181438775296,,,,,
BeaconIntel,4/16/2018 16:32,0,0,Cool post explaining the subtleties of today’s NSCLC face off at # AACR18 https://lnkd.in/djtBYz6 https://lnkd.in/dfdkR-6,,,#,9.85979E+17,https://twitter.com/BeaconIntel/status/985979179928875010,,,,,,
Be1stInLine,4/16/2018 16:32,0,0,The latest The First in Line! https://paper.li/FirstinlineNY/1344792686?edition_id=396eaa40-41b5-11e8-8774-0cc47a0d15fd … # aacr18 # gamingwhileblack,,,# #,9.85979E+17,https://twitter.com/Be1stInLine/status/985979168105132032,,,,,,
institut_curie,4/16/2018 16:32,2,4,"E. Marangoni is live now at # AACR18 to present the heterogeneity of triple negative # breastcancer xenografts. A clinically relevant platform for drug testing, biomarker discovery and translational research. Find out more: http://www.abstractsonline.com/pp8/#!/4562/presentation/2648 …pic.twitter.com/hK8Jh2qaja",,,# # #,9.85979E+17,https://twitter.com/institut_curie/status/985979151516622853,,,,,,
CRUKresearch,4/16/2018 16:32,0,0,Up next: Mary Hendrix. She’ll be talking about plasticity in melanoma. -SD # AACR18,,,#,9.85979E+17,https://twitter.com/CRUKresearch/status/985979146105913350,,,,,,
theNCI,4/16/2018 16:31,11,8,We are now in the era of precision oncology," but this has created challenges in cancer clinical trials, including issues related to costs. So how can NCI help modernize # ClinicalTrials? - @ NCIDirector # AACR18",,@,# #,9.85979E+17,https://twitter.com/theNCI/status/985979111834292229,,,,,
DonnaYoungDC,4/16/2018 16:31,0,0,. @ NCIDirector: What once was one disease -- # lungcancer -- is now more than 100 clinically distinct entities. # AACR18 # cancer # pharma # biotech # science # NCI # NIH,,@,# # # # # # # #,9.85979E+17,https://twitter.com/DonnaYoungDC/status/985979070281388034,,,,,,
FabienReyal,4/16/2018 16:31,4,7,# AACR18 Dr Marangoni showed PI3K & MEk inhibitors are efficient in some TNBC xenograft models. @ institut_curie @ AACR # tnbc # xenograft # breastcancerpic.twitter.com/iPEBs3oSdA,,@ @,# # # #,9.85979E+17,https://twitter.com/FabienReyal/status/985979057316810752,,,,,,
TheLancetOncol,4/16/2018 16:31,3,2,# AACR18 Update on the JAVELIN phase 1b trial results - avelumab in advanced # gastric cancer as maintenance or 2nd line therapy -See original results @ TheLancetOncol http://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(17)30239-5/fulltext …pic.twitter.com/sLE1nFans9,,@,# #,9.85979E+17,https://twitter.com/TheLancetOncol/status/985978937946886145,,,,,,
Coryandar,4/16/2018 16:30,0,0,"shRNA screen with drug treatment leads to finding candidate 3 drug combination: MEK, IGF1R and mTOR inhibitors for NSCLC - @ molina_arcas # AACR18",,@,#,9.85979E+17,https://twitter.com/Coryandar/status/985978853217722368,,,,,,
AmandaHaddock,4/16/2018 16:30,18,26,This may be the most important message from # AACR2018 . Reward the behavior you want to see and stop giving $$ to data hoarders. https://twitter.com/thenci/status/985978547671130112 …,,,#,9.85979E+17,https://twitter.com/AmandaHaddock/status/985978847383445505,,,,,,
promega,4/16/2018 16:30,1,1,"Do you study the role of # kinases in cancer? Visit Deciphering Key Cancer & Inflammation Signaling Pathways with Homogeneous Bioluminescent Cell-Based Kinase Activity Assays Tuesday, April 17 8am–12pm Section 19, Poster 3, Abstract 3446 # AACR18 pic.twitter.com/OJkKm8FJzu",,,# #,9.85979E+17,https://twitter.com/promega/status/985978665686241280,,,,,,
scisignal,4/16/2018 16:30,5,10,Read a FREE Review on targeting TNF receptors # AACR18 # Immunotherapy http://bit.ly/2JOHBlS pic.twitter.com/tQal6A2jnw,,,# #,9.85979E+17,https://twitter.com/scisignal/status/985978663240912898,,,,,,
carisls,4/16/2018 16:30,0,1,"Pencil us in for tomorrow, # AACR18! “Gene mutation & protein co-expression in melanoma & colorectal cancer by BRAF V600 mutation status” (8AM-12PM) “DICER1 mutations are associated w/ diverse & frequently histologically mixed-type malignancies in young & adult patients” (1-5PM) pic.twitter.com/q23YPYiuz4",,,#,9.85979E+17,https://twitter.com/carisls/status/985978642541969409,,,,,,
JAMAOnc,4/16/2018 16:30,5,4,"In this genetic-clinical correlation study of 1051 patients with PTC, a BRAF or TERT mutation alone was modestly associated with # mortality, while the genetic duet strongly associated with mortality. Learn more: http://ja.ma/2HoAsKD # AACR18 # oncologypic.twitter.com/OaxTRPWuGp",,,# # #,9.85979E+17,https://twitter.com/JAMAOnc/status/985978642454011905,,,,,,
CRUKresearch,4/16/2018 16:29,0,1,"Congratulations to three of our # CRUKGrandChallenge panel members (Rick Klausner, René Bernards & Liz Jaffee) who were elected as Fellows of the AACR Academy: Class of 2018 # AACR18 pic.twitter.com/rAgFi8pOYi",,,# #,9.85979E+17,https://twitter.com/CRUKresearch/status/985978561982095361,,,,,,
theNCI,4/16/2018 16:29,24,30,We need to change our practices to reward and incentivize # datasharing and aggregation, for example," by making aggregation possible by smart consenting and good trial design."" - @ NCIDirector # AACR18""",,@,# #,9.85979E+17,https://twitter.com/theNCI/status/985978547671130112,,,,
fleming_jen,4/16/2018 16:29,0,0,Beautiful and moving art from @ BodiceProject on display at # AACR2018/ # AACR18 # BreastCancerAwareness # breastcancerpic.twitter.com/DhgULpc39t,,@,# # # #,9.85978E+17,https://twitter.com/fleming_jen/status/985978474975260672,,,,,,
tmprowell,4/16/2018 16:28,1,16,"With multiple CDKi/endocrine tx combos available in # MetastaticBreastCancer, we need more data on mech of acq resistance to ET + CDKi, & clin data on efficacy of CDKi post-PD on CDKi (try another CDKi? continue same CDKi w/ diff ET? etc). We’re all just guessing. # AACR18 # bcsmhttps://twitter.com/aftimosp/status/985625440831328257 …",,,# # #,9.85978E+17,https://twitter.com/tmprowell/status/985978326681640960,,,,,,
SingaporeEmbDC,4/16/2018 16:28,5,7,"For the first time, an Asian team has won the prestigious @ AACR Team Science Award that honors researchers for their global impact on # cancerresearch. Congrats to @ dukenus, National Cancer Centre SG, Genome Institute of SG, and collaborators from Japan, Taiwan & Thailand. # STEMpic.twitter.com/ynhIkFpj8G",,@ @,# #,9.85978E+17,https://twitter.com/SingaporeEmbDC/status/985978309778591750,,,,,,
DonnaYoungDC,4/16/2018 16:28,1,1,". @ NCIDirector notes that his first job as a scientist was at # NIH nearly 30 years ago, between his 2nd & 3rd years of medical school. I loved that experience."" # AACR18 # cancer # pharma # biotech # sciencehttps://twitter.com/NCIDirector/status/985970742725627904 …""",,@,# # # # # #,9.85978E+17,https://twitter.com/DonnaYoungDC/status/985978207194230784,,,,,,
smartzone1,4/16/2018 16:28,0,0,The latest The Duncan Cambell Daily! https://paper.li/smartzone1?edition_id=a832a450-41b4-11e8-94c0-002590a5ba2d … # aacr18 # gamingwhileblack,,,# #,9.85978E+17,https://twitter.com/smartzone1/status/985978145273761792,,,,,,
evanmsmoak,4/16/2018 16:27,0,1,# aacr18 # happycellfie @ miltenyibiotecpic.twitter.com/axx7bW0YpY,,@,# #,9.85978E+17,https://twitter.com/evanmsmoak/status/985978126768451586,,,,,,
theNCI,4/16/2018 16:27,10,5,Whichever area you are studying in cancer," # BigData will help."" - @ NCIDirector # AACR18""",,@,# #,9.85978E+17,https://twitter.com/theNCI/status/985978065401581569,,,,,
eyoste,4/16/2018 16:27,0,3,Clinical implications: using common susceptibility loci in combination with rare high-risk pathogenic mutations and other clinical risk factors can help us develop risk stratification among # pedonc survivors. # aacr18 # bcsmpic.twitter.com/9WEhoqLpSj,,,# # #,9.85978E+17,https://twitter.com/eyoste/status/985978057445072896,,,,,,
GillesJAGallant,4/16/2018 16:27,0,0,# AACR2018 # Cancer # CancerResearch # SCCHN # HeadandNeckCancers https://lnkd.in/dQXptza https://lnkd.in/d-_YJVS,,,# # # # #,9.85978E+17,https://twitter.com/GillesJAGallant/status/985977979015753728,,,,,,
dhovekamp42,4/16/2018 16:27,2,2,$ ADAP MAGE-A4 MAGE-A10 SPEAR T-cells posters at # AACR18 https://twitter.com/Adaptimmune/status/985977335194308608 …,,,#,9.85978E+17,https://twitter.com/dhovekamp42/status/985977933570375681,,,,,,
NCICRCHD,4/16/2018 16:27,0,0,"Looking to advance your career? Don’t miss the MICR Professional Advancement Session: Navigating the Road to a Successful Career in Cancer Research. Today at 6pm in Regency Ballroom A-B, Hyatt Regency McCormick Place. http://bit.ly/2EQoQuL # AACR18",,,#,9.85978E+17,https://twitter.com/NCICRCHD/status/985977887055663105,,,,,,
trnsltnl,4/16/2018 16:26,1,1,Given the pivotal trial results at # AACR2018 (and KN-042 still to come!): How would you treat a freshly diagnosed ECOG 1 patient with St. IV and 5% PD-L1 expression (no draggable driver) NSCLC first-line?,,,#,9.85978E+17,https://twitter.com/trnsltnl/status/985977861226905600,,,,,,
subatomicdoc,4/16/2018 16:26,2,4,With good reason! Worth sharing at # AACR18 if you don't mind https://twitter.com/swardley/status/985975013261172737 …,,,#,9.85978E+17,https://twitter.com/subatomicdoc/status/985977679194157056,,,,,,
broadinstitute,4/16/2018 16:26,2,5,. @ caitlinanichols will present “Loss of heterozygosity of essential genes represents a novel class of cancer vulnerabilities” at 3:50pm CT at # AACR18 (McCormick S504) http://fal.cn/4add,,@,#,9.85978E+17,https://twitter.com/broadinstitute/status/985977632197173248,,,,,,
gulleyj1,4/16/2018 16:25,22,48,Delighted to see this @ SU2C @ CancerResearch funded neoadjuvant # LungCancer study get published in @ NEJM. Impressive 45% major pathological response rate. And honored to be on the @ SU2C review panel for this group. # AACR18 http://www.nejm.org/doi/full/10.1056/NEJMoa1716078 … …pic.twitter.com/gjnEJ1L64k,,@ @ @ @,# #,9.85978E+17,https://twitter.com/gulleyj1/status/985977560868835328,,,,,,
LucigenCorp,4/16/2018 16:25,0,1,We continue to LOVE Science! Start with Lucigen and learn about our new NGS library kits and Gene Editing tools # AACR2018! We welcome you at booth #1553 pic.twitter.com/Nq72aIEh1N,,,# #1553,9.85978E+17,https://twitter.com/LucigenCorp/status/985977560247996417,,,,,,
Coryandar,4/16/2018 16:25,0,0,Approaches to identifying synthetic lethality by @ molina_arcas : 1. drug screening in mutant and wild type cells 2. shRNA screen paired with inhibitor # AACR18,,@,#,9.85978E+17,https://twitter.com/Coryandar/status/985977547757359104,,,,,,
MedResJourno,4/16/2018 16:25,5,8,@ NCIDirector: we’re putting in another $100 million into investigator-initiated science. Largest increase since 2003 (end of @ nih budget doubling). # aacr18 # CancerResearch # NIH # NCI,,@ @,# # # #,9.85977E+17,https://twitter.com/MedResJourno/status/985977499040575488,,,,,,
RLobb,4/16/2018 16:25,0,2,Roy Herbst MD PhD @ YaleCancer says @ SU2C- @ AmericanCancer Dream Team is working to improve immunotherapy in # lungcancer. @ AACR proud to be Scientific Partner of @ SU2C.pic.twitter.com/Tc3YL4ksR9,,@ @ @ @ @,#,9.85977E+17,https://twitter.com/RLobb/status/985977449954635778,,,,,,
CellPressNews,4/16/2018 16:25,1,1,"Read the latest research and reviews on # tumor # microenvironments from Cell Press. Check out Cell Press Selection: Tumor Microenvironment and # Immune # Response, now at booth 1331! # AACR18 http://bit.ly/2J2ALYV",,,# # # # #,9.85977E+17,https://twitter.com/CellPressNews/status/985977400264667136,,,,,,
MedscapeOnc,4/16/2018 16:25,0,0,Nonchromosomal birth defects linked with childhood cancers: http://ms.spr.ly/6015rFThf # AACR18,,,#,9.85977E+17,https://twitter.com/MedscapeOnc/status/985977378424938496,,,,,,
Adaptimmune,4/16/2018 16:24,0,5,Our # AACR18 posters at a rare moment when there was space. Come and see them. Our two scientific colleagues will be happy to answer any question. Posters 2562 and 2564 # immunotherapypic.twitter.com/2rDoUwCJOB,,,# #,9.85977E+17,https://twitter.com/Adaptimmune/status/985977335194308608,,,,,,
CancerRX,4/16/2018 16:24,0,2,Wish I was there!! @ AACR @ METUPorg # LungCancer # BreastCancerAwareness # cancermoonshot # CancerResearch # breastcancer @ pfizer_newshttps://twitter.com/naturecellbio/status/985510470592417792 …,,@ @ @,# # # # #,9.85977E+17,https://twitter.com/CancerRX/status/985977283906125824,,,,,,
theNCI,4/16/2018 16:24,39,89,"NCI will be putting another $100M into investigator-initiated science in 2018. This is the largest increase to the RPG pool since 2003."" @ NCIDirector # AACR18 # basicscience""",,@,# #,9.85977E+17,https://twitter.com/theNCI/status/985977276264263680,,,,,,
soragnilab,4/16/2018 16:24,16,61,"YES! More science, less paperwork!! # AACR18 pic.twitter.com/xZoVT55mNS",,,#,9.85977E+17,https://twitter.com/soragnilab/status/985977253241769984,,,,,,
PDRennert,4/16/2018 16:23,8,24,Missing sessions but telling our story. # AACR18 pic.twitter.com/AnneF4Pr9o,,,#,9.85977E+17,https://twitter.com/PDRennert/status/985977100552241152,,,,,,
Kimberly_MPH,4/16/2018 16:23,0,2,@ NCIDirector discussing the importance of # BasicResearch at # AACR18 pic.twitter.com/bBJsFUohk4,,@,# #,9.85977E+17,https://twitter.com/Kimberly_MPH/status/985977034282332161,,,,,,
TheMarkFdn,4/16/2018 16:23,1,1,"“Basic science offers hope,” says @ NCIDirector Dr. Ned Sharpless. # AACR18 # ConceptsToCurespic.twitter.com/LScTQGaK5U",,@,# #,9.85977E+17,https://twitter.com/TheMarkFdn/status/985976955710341121,,,,,,
magneticinsight,4/16/2018 16:23,0,0,Find out why everyone is talking about Magnetic Particle Imaging at # AACR18. The newest and most enabling imaging modality to quantitatively track cell therapy and cancer-associated inflammation in vivo! https://lnkd.in/gB5R8fq,,,#,9.85977E+17,https://twitter.com/magneticinsight/status/985976929747484672,,,,,,
EVTRACKplatform,4/16/2018 16:23,3,11,Excellent use of EV-TRACK at # AACR18: Details of EV isolation protocol shared by referring to the database entry => 100% transparent while saving space on the poster! pic.twitter.com/DzmfOMEL83,,,#,9.85977E+17,https://twitter.com/EVTRACKplatform/status/985976918456651776,,,,,,
fdesouza,4/16/2018 16:23,7,19,"Together with @ bmsnews and Loxo Oncology, we’re making progress towards the promise of precision medicine. # AACR18 http://bit.ly/2J1lyat pic.twitter.com/pGEnVksnDm",,@,#,9.85977E+17,https://twitter.com/fdesouza/status/985976884004564992,,,,,,
soragnilab,4/16/2018 16:22,2,4,"A commitment to educate, train and retain the next generation of cancer scientists. A commitment to basic science. This presidential address is inspiring. Let’s hope that the NCI will act on this quickly and efficiently. # AACR18",,,#,9.85977E+17,https://twitter.com/soragnilab/status/985976763661635585,,,,,,
MedResJourno,4/16/2018 16:22,0,2,@ NCIDirector: We can’t afford to bypass the basic science step. # AACR18 pic.twitter.com/mY9JfbRUnO,,@,#,9.85977E+17,https://twitter.com/MedResJourno/status/985976753410764803,,,,,,
MicheleMcGuirl,4/16/2018 16:22,0,0,@ NCI_Training # AACR18 https://twitter.com/thenci/status/985975438496403458 …,,@,#,9.85977E+17,https://twitter.com/MicheleMcGuirl/status/985976670694801409,,,,,,
RuthKeri2,4/16/2018 16:22,0,3,Peter Liao giving a great poster at # AACR2018 @ casecccpic.twitter.com/SGma5LwEPr,,@,#,9.85977E+17,https://twitter.com/RuthKeri2/status/985976668866187266,,,,,,
juergen_a_klenk,4/16/2018 16:21,4,6,What if we could stop # cancer in its tracks earlier and reduce human suffering? # CancerXPRIZE # AACR2018 http://bit.ly/2FEInPD,,,# # #,9.85977E+17,https://twitter.com/juergen_a_klenk/status/985976601287581701,,,,,,
theNCI,4/16/2018 16:21,29,22,A third of all cancers are driven by mutations in the RAS family of genes. NCI's RAS Initiative is investigating: https://www.cancer.gov/research/key-initiatives/ras … # AACR18 pic.twitter.com/BrzL2mLt4F,,,#,9.85977E+17,https://twitter.com/theNCI/status/985976554525265924,,,,,,
KanikaTolver,4/16/2018 16:21,1,0,The latest The Kanika Tolver Daily! https://paper.li/e-1436890805?edition_id=a80b1490-41b3-11e8-b88a-0cc47a0d1609 … # aacr18 # tictocnews,,,# #,9.85976E+17,https://twitter.com/KanikaTolver/status/985976443502030855,,,,,,
theNCI,4/16/2018 16:20,12,11,"We need a better basic understanding of the biology of some diseases. And we need this to make progress against some intractable cancers. Basic science offers us hope in these areas."" @ NCIDirector # AACR18""",,@,#,9.85976E+17,https://twitter.com/theNCI/status/985976296072253441,,,,,,
CancerRX,4/16/2018 16:20,1,3,Good luck at the conference! @ metuporg # CancerResearch # AACR18 lung # aacr18 # asco # Immunotherapy @ ParkerInstitute # mbcvision # metastaticbc # PatientExperience @ AstraZenecaUShttps://twitter.com/metuporg/status/985882408770818048 …,,@ @ @,# # # # # # # #,9.85976E+17,https://twitter.com/CancerRX/status/985976231706292225,,,,,,
