username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,
AsterandBio,4/20/2015 9:31,0,1,,,# #,5.90146E+17,https://twitter.com/AsterandBio/status/590145822689468416,,,
PKILifeScience,4/20/2015 9:31,0,2,,,#,5.90146E+17,https://twitter.com/PKILifeScience/status/590145761368760320,,,
DebiopharmNews,4/20/2015 9:31,0,1,,,#,5.90146E+17,https://twitter.com/DebiopharmNews/status/590145714694574080,,,
NCICRCHD,4/20/2015 9:31,0,1,,@,# # #,5.90146E+17,https://twitter.com/NCICRCHD/status/590145668045475840,,,
aicrtweets,4/20/2015 9:30,2,1,,@,#,5.90146E+17,https://twitter.com/aicrtweets/status/590145622172426240,,,
SN_Oncology,4/20/2015 9:30,2,1,,,# # #,5.90146E+17,https://twitter.com/SN_Oncology/status/590145545911558144,,,
NEJMGroup,4/20/2015 9:30,1,1,,@,# #,5.90146E+17,https://twitter.com/NEJMGroup/status/590145545416658944,,,
ICR_London,4/20/2015 9:30,0,2,,,#,5.90145E+17,https://twitter.com/ICR_London/status/590145425732075522,,,
Metabolon,4/20/2015 9:29,0,1,,,#,5.90145E+17,https://twitter.com/Metabolon/status/590145378881646592,,,
cancerassassin1,4/20/2015 9:28,0,1,,,# #,5.90145E+17,https://twitter.com/cancerassassin1/status/590145121393504257,,,
PharmaDoc_,4/20/2015 9:28,0,1,,@,#,5.90145E+17,https://twitter.com/PharmaDoc_/status/590144892485120000,,,
bonniephilly,4/20/2015 9:28,0,1,,@ @,# #,5.90145E+17,https://twitter.com/bonniephilly/status/590144890148884480,,,
AACR,4/20/2015 9:27,6,2,,,#,5.90145E+17,https://twitter.com/AACR/status/590144835157434370,,,
DrGlenWeiss,4/20/2015 9:27,0,2,,@ @ @,# # # # # # #,5.90145E+17,https://twitter.com/DrGlenWeiss/status/590144654252908544,,,
LICORBio,4/20/2015 9:27,0,1,,@,#,5.90145E+17,https://twitter.com/LICORBio/status/590144650746269697,,,
MaverickNY,4/20/2015 9:26,1,4,,,#,5.90145E+17,https://twitter.com/MaverickNY/status/590144587458486273,,,
cancerassassin1,4/20/2015 9:26,0,1,,,# #,5.90144E+17,https://twitter.com/cancerassassin1/status/590144458726965248,,,
weldeiry,4/20/2015 9:25,1,3,,@ @,#,5.90144E+17,https://twitter.com/weldeiry/status/590144215306391553,,,
CMichaelGibson,4/20/2015 9:25,3,6,,,#,5.90144E+17,https://twitter.com/CMichaelGibson/status/590144181374443521,,,
CMichaelGibson,4/20/2015 9:25,6,3,,,#,5.90144E+17,https://twitter.com/CMichaelGibson/status/590144139825704961,,,
NCIgenomics,4/20/2015 9:24,0,2,,,#,5.90144E+17,https://twitter.com/NCIgenomics/status/590144125422403584,,,
RWilliams_MSK,4/20/2015 9:24,3,5,,@,#,5.90144E+17,https://twitter.com/RWilliams_MSK/status/590143918798438401,,,
AACR,4/20/2015 9:23,21,6,,,#,5.90144E+17,https://twitter.com/AACR/status/590143860120145920,,,
NCIEpiTraining,4/20/2015 9:23,4,2,,@ @,#,5.90144E+17,https://twitter.com/NCIEpiTraining/status/590143777907593216,,,
techupdate14,4/20/2015 9:23,0,3,,,#,5.90144E+17,https://twitter.com/techupdate14/status/590143775047024640,,,
InSphero,4/20/2015 9:23,0,0,,,#1810 #,5.90144E+17,https://twitter.com/InSphero/status/590143725155835904,,,
GuillaumeVares,4/20/2015 9:23,0,2,,,#,5.90144E+17,https://twitter.com/GuillaumeVares/status/590143713126391808,,,
CUCancerCenter,4/20/2015 9:22,0,1,,,# # #7,5.90144E+17,https://twitter.com/CUCancerCenter/status/590143608273166336,,,
DrGlenWeiss,4/20/2015 9:22,1,2,,@,# # # #,5.90144E+17,https://twitter.com/DrGlenWeiss/status/590143519861379072,,,
NCIgenomics,4/20/2015 9:22,0,3,,,#,5.90144E+17,https://twitter.com/NCIgenomics/status/590143502438240258,,,
marchionniLab,4/20/2015 9:22,0,3,,,#,5.90143E+17,https://twitter.com/marchionniLab/status/590143471597572096,,,
DrGlenWeiss,4/20/2015 9:21,0,2,,@,# # #,5.90143E+17,https://twitter.com/DrGlenWeiss/status/590143330052415489,,,
AACR,4/20/2015 9:21,7,7,,,#,5.90143E+17,https://twitter.com/AACR/status/590143326424301569,,,
DADrewPhD,4/20/2015 9:21,0,3,,,#,5.90143E+17,https://twitter.com/DADrewPhD/status/590143194127564801,,,
pinksky4U,4/20/2015 9:21,1,0,,@ @,,5.90143E+17,https://twitter.com/pinksky4U/status/590143188771278848,,,
AdnanNagrial,4/20/2015 9:20,0,1,,@ @,#,5.90143E+17,https://twitter.com/AdnanNagrial/status/590143090553270273,,,
bonniephilly,4/20/2015 9:20,2,1,,@ @,# # #,5.90143E+17,https://twitter.com/bonniephilly/status/590143083100135425,,,
UMNCancer,4/20/2015 9:20,5,9,,@,# #,5.90143E+17,https://twitter.com/UMNCancer/status/590143047607824384,,,
crownbioscience,4/20/2015 9:20,0,1,,@,#21 #,5.90143E+17,https://twitter.com/crownbioscience/status/590143046915862528,,,
LCSciences,4/20/2015 9:20,0,1,,,#1648 #,5.90143E+17,https://twitter.com/LCSciences/status/590142969925210112,,,
activemotif,4/20/2015 9:19,0,1,,@,#,5.90143E+17,https://twitter.com/activemotif/status/590142774684602368,,,
NCIgenomics,4/20/2015 9:19,0,2,,,#,5.90143E+17,https://twitter.com/NCIgenomics/status/590142761686413312,,,
DrMisialek,4/20/2015 9:18,3,3,,@ @ @,# # #,5.90143E+17,https://twitter.com/DrMisialek/status/590142574557560832,,,
MaverickNY,4/20/2015 9:18,1,1,,,#,5.90143E+17,https://twitter.com/MaverickNY/status/590142516839784448,,,
KimmelCancerCtr,4/20/2015 9:17,0,2,,,#,5.90142E+17,https://twitter.com/KimmelCancerCtr/status/590142356432752640,,,
NBTStweets,4/20/2015 9:17,0,2,,@,#,5.90142E+17,https://twitter.com/NBTStweets/status/590142353312092161,,,
NCIgenomics,4/20/2015 9:17,0,2,,,#,5.90142E+17,https://twitter.com/NCIgenomics/status/590142273251323904,,,
randoxbio,4/20/2015 9:17,0,1,,,#,5.90142E+17,https://twitter.com/randoxbio/status/590142259359838208,,,
AACR,4/20/2015 9:17,0,2,,@,#,5.90142E+17,https://twitter.com/AACR/status/590142257887584256,,,
cancerassassin1,4/20/2015 9:17,0,1,,@,#,5.90142E+17,https://twitter.com/cancerassassin1/status/590142139725643776,,,
TheBobGrant,4/20/2015 9:16,7,4,,,#,5.90142E+17,https://twitter.com/TheBobGrant/status/590142109728038912,,,
Wanda_Lucas,4/20/2015 9:16,1,2,,@ @,# #,5.90142E+17,https://twitter.com/Wanda_Lucas/status/590141924260065280,,,
OncLive,4/20/2015 9:15,1,2,,,#,5.90142E+17,https://twitter.com/OncLive/status/590141840613122048,,,
cancerassassin1,4/20/2015 9:15,0,2,,,# #,5.90142E+17,https://twitter.com/cancerassassin1/status/590141834153852928,,,
rschilsky,4/20/2015 9:15,1,1,,,#,5.90142E+17,https://twitter.com/rschilsky/status/590141745343627264,,,
AACR,4/20/2015 9:15,6,1,,@,# #,5.90142E+17,https://twitter.com/AACR/status/590141650178977792,,,
NCIgenomics,4/20/2015 9:15,0,3,,,#,5.90142E+17,https://twitter.com/NCIgenomics/status/590141626829373440,,,
NCIgenomics,4/20/2015 9:14,0,1,,,#,5.90141E+17,https://twitter.com/NCIgenomics/status/590141370184167425,,,
cancerassassin1,4/20/2015 9:13,5,4,,@,# #,5.90141E+17,https://twitter.com/cancerassassin1/status/590141334436057089,,,
DRoundsMarrow,4/20/2015 9:13,0,1,,,#,5.90141E+17,https://twitter.com/DRoundsMarrow/status/590141135626096642,,,
cancerassassin1,4/20/2015 9:12,2,3,,@,# #,5.90141E+17,https://twitter.com/cancerassassin1/status/590140932009435138,,,
NCIgenomics,4/20/2015 9:12,0,1,,,#,5.90141E+17,https://twitter.com/NCIgenomics/status/590140874325098497,,,
teamoncology,4/20/2015 9:11,1,1,,,#,5.90141E+17,https://twitter.com/teamoncology/status/590140721836920833,,,
teamoncology,4/20/2015 9:11,0,1,,,#,5.90141E+17,https://twitter.com/teamoncology/status/590140690597687296,,,
teamoncology,4/20/2015 9:11,2,2,,,#,5.90141E+17,https://twitter.com/teamoncology/status/590140666765643777,,,
teamoncology,4/20/2015 9:11,2,1,,,# #,5.90141E+17,https://twitter.com/teamoncology/status/590140643306905602,,,
teamoncology,4/20/2015 9:10,0,1,,,#,5.90141E+17,https://twitter.com/teamoncology/status/590140574310662144,,,
teamoncology,4/20/2015 9:10,0,1,,,#,5.90141E+17,https://twitter.com/teamoncology/status/590140514684440577,,,
NEJM,4/20/2015 9:10,6,3,,@,#,5.9014E+17,https://twitter.com/NEJM/status/590140479775367168,,,
NCIgenomics,4/20/2015 9:10,0,1,,@,#,5.9014E+17,https://twitter.com/NCIgenomics/status/590140467565703168,,,
CCBondGroup,4/20/2015 9:10,0,0,,@,,5.9014E+17,https://twitter.com/CCBondGroup/status/590140452621459457,,,
cancerassassin1,4/20/2015 9:10,4,8,,,# #,5.9014E+17,https://twitter.com/cancerassassin1/status/590140437387673600,,,
BioDiscoveryInc,4/20/2015 9:10,0,1,,,#1608 #,5.9014E+17,https://twitter.com/BioDiscoveryInc/status/590140425631051776,,,
RoswellPark,4/20/2015 9:10,1,1,,@,,5.9014E+17,https://twitter.com/RoswellPark/status/590140397684404224,,,
theNCI,4/20/2015 9:10,6,6,,,#,5.9014E+17,https://twitter.com/theNCI/status/590140392600948737,,,
DaleYuzuki,4/20/2015 9:09,0,2,,,#,5.9014E+17,https://twitter.com/DaleYuzuki/status/590140248014901249,,,
AppliedBio,4/20/2015 9:09,2,3,,,#,5.9014E+17,https://twitter.com/AppliedBio/status/590140180612272129,,,
QMBCI,4/20/2015 9:09,0,1,,,#,5.9014E+17,https://twitter.com/QMBCI/status/590140136643497984,,,
JCFigueiredoPhD,4/20/2015 9:08,0,2,,,# # #,5.9014E+17,https://twitter.com/JCFigueiredoPhD/status/590140088291565568,,,
focusblood,4/20/2015 9:08,1,2,,,#,5.9014E+17,https://twitter.com/focusblood/status/590140083803529216,,,
NCIgenomics,4/20/2015 9:08,0,1,,,#,5.9014E+17,https://twitter.com/NCIgenomics/status/590140052086382592,,,
Wanda_Lucas,4/20/2015 9:08,2,3,,@,#,5.9014E+17,https://twitter.com/Wanda_Lucas/status/590140007194763264,,,
SitemanCenter,4/20/2015 9:08,0,1,,,#,5.9014E+17,https://twitter.com/SitemanCenter/status/590139964802932737,,,
cancerassassin1,4/20/2015 9:08,0,2,,,# #,5.9014E+17,https://twitter.com/cancerassassin1/status/590139914244726785,,,
rschilsky,4/20/2015 9:07,19,9,,,#,5.9014E+17,https://twitter.com/rschilsky/status/590139682098438145,,,
Inivata,4/20/2015 9:07,0,2,,@ @,#,5.9014E+17,https://twitter.com/Inivata/status/590139636917338112,,,
NCIgenomics,4/20/2015 9:07,1,1,,,#,5.9014E+17,https://twitter.com/NCIgenomics/status/590139604940025856,,,
PharmaReview,4/20/2015 9:05,2,0,,,# #,5.90139E+17,https://twitter.com/PharmaReview/status/590139327415484416,,,
cancerassassin1,4/20/2015 9:05,0,2,,@,#,5.90139E+17,https://twitter.com/cancerassassin1/status/590139220267819009,,,
StressMarq,4/20/2015 9:05,0,2,,,#,5.90139E+17,https://twitter.com/StressMarq/status/590139189322194944,,,
CellPressNews,4/20/2015 9:05,1,2,,,#,5.90139E+17,https://twitter.com/CellPressNews/status/590139183345377280,,,
Chocopaco49,4/20/2015 9:05,0,1,,@ @,#,5.90139E+17,https://twitter.com/Chocopaco49/status/590139176907055104,,,
NCIgenomics,4/20/2015 9:05,1,1,,,#,5.90139E+17,https://twitter.com/NCIgenomics/status/590139167943872512,,,
theNCI,4/20/2015 9:05,18,11,,,#,5.90139E+17,https://twitter.com/theNCI/status/590139124369248256,,,
ICR_London,4/20/2015 9:05,1,1,,,# #,5.90139E+17,https://twitter.com/ICR_London/status/590139121944829952,,,
matthewherper,4/20/2015 9:04,108,66,,,#,5.90139E+17,https://twitter.com/matthewherper/status/590138984933752833,,,
AACR,4/20/2015 9:04,1,2,,,#,5.90139E+17,https://twitter.com/AACR/status/590138869258915840,,,
Biorbyt,4/20/2015 9:03,0,0,,@,#2264,5.90139E+17,https://twitter.com/Biorbyt/status/590138798308270080,,,
WCM_MeyerCancer,4/20/2015 9:03,2,7,,,# #,5.90139E+17,https://twitter.com/WCM_MeyerCancer/status/590138746407886848,,,
DaleYuzuki,4/20/2015 9:03,0,2,,,#,5.90139E+17,https://twitter.com/DaleYuzuki/status/590138674471370752,,,
fluidigm,4/20/2015 9:03,0,1,,@,# #,5.90139E+17,https://twitter.com/fluidigm/status/590138630045335553,,,
IOPPublishing,4/20/2015 9:02,1,1,,,#,5.90139E+17,https://twitter.com/IOPPublishing/status/590138572939915264,,,
DebiopharmNews,4/20/2015 9:02,0,1,,,# # #,5.90138E+17,https://twitter.com/DebiopharmNews/status/590138499862568960,,,
MarkGerstein,4/20/2015 9:02,1,2,,,#,5.90138E+17,https://twitter.com/MarkGerstein/status/590138487174778880,,,
NCIgenomics,4/20/2015 9:02,1,1,,,#,5.90138E+17,https://twitter.com/NCIgenomics/status/590138481898323969,,,
Fourni_Labo,4/20/2015 9:01,0,1,,,# #,5.90138E+17,https://twitter.com/Fourni_Labo/status/590138329192083457,,,
MaverixBiomics,4/20/2015 9:01,0,1,,@,# #,5.90138E+17,https://twitter.com/MaverixBiomics/status/590138249999450112,,,
braintumourrsch,4/20/2015 9:01,0,0,,@ @,,5.90138E+17,https://twitter.com/braintumourrsch/status/590138145976545280,,,
pathologistmag,4/20/2015 9:01,2,1,,@,# # #,5.90138E+17,https://twitter.com/pathologistmag/status/590138098199109633,,,
ICR_London,4/20/2015 9:00,0,2,,,# # #,5.90138E+17,https://twitter.com/ICR_London/status/590138011632803841,,,
healthhashtags,4/20/2015 9:00,1,1,,,# # # # # # # #,5.90138E+17,https://twitter.com/healthhashtags/status/590137936789798912,,,
DaleYuzuki,4/20/2015 9:00,0,2,,,#,5.90138E+17,https://twitter.com/DaleYuzuki/status/590137931991482368,,,
FBiotechnologie,4/20/2015 9:00,0,1,,,# #,5.90138E+17,https://twitter.com/FBiotechnologie/status/590137893374586881,,,
NCITechTransfer,4/20/2015 9:00,0,2,,,#,5.90138E+17,https://twitter.com/NCITechTransfer/status/590137878262521857,,,
LICORBio,4/20/2015 9:00,0,1,,,#,5.90138E+17,https://twitter.com/LICORBio/status/590137864391946241,,,
RWilliams_MSK,4/20/2015 9:00,0,1,,@,#,5.90138E+17,https://twitter.com/RWilliams_MSK/status/590137842518642688,,,
NCIgenomics,4/20/2015 8:59,2,1,,,#,5.90138E+17,https://twitter.com/NCIgenomics/status/590137770426892288,,,
Ludwig_Cancer,4/20/2015 8:59,14,9,,,#,5.90138E+17,https://twitter.com/Ludwig_Cancer/status/590137727951228928,,,
BethanyKerrLab,4/20/2015 8:59,0,1,,,# #,5.90138E+17,https://twitter.com/BethanyKerrLab/status/590137708162506752,,,
WCM_MeyerCancer,4/20/2015 8:58,0,1,,,#,5.90138E+17,https://twitter.com/WCM_MeyerCancer/status/590137510614937600,,,
DaleYuzuki,4/20/2015 8:58,0,2,,,#,5.90137E+17,https://twitter.com/DaleYuzuki/status/590137446295326720,,,
ERC_Research,4/20/2015 8:58,9,6,,,# #,5.90137E+17,https://twitter.com/ERC_Research/status/590137360534347776,,,
WinshipAtEmory,4/20/2015 8:56,0,5,,,#,5.90137E+17,https://twitter.com/WinshipAtEmory/status/590136982380089344,,,
AACR,4/20/2015 8:56,5,6,,,#,5.90137E+17,https://twitter.com/AACR/status/590136955230408704,,,
ESchattner,4/20/2015 8:55,7,5,,@,#,5.90137E+17,https://twitter.com/ESchattner/status/590136751160741888,,,
MilliporeSigma,4/20/2015 8:55,1,3,,,# #,5.90137E+17,https://twitter.com/MilliporeSigma/status/590136700606799872,,,
DaleYuzuki,4/20/2015 8:55,1,2,,,#,5.90137E+17,https://twitter.com/DaleYuzuki/status/590136592456667136,,,
AACR,4/20/2015 8:54,0,1,,@,#,5.90137E+17,https://twitter.com/AACR/status/590136541244223488,,,
bonniephilly,4/20/2015 8:54,3,4,,@ @ @,# # #,5.90136E+17,https://twitter.com/bonniephilly/status/590136462038949888,,,
fwpharma,4/20/2015 8:54,4,1,,,#,5.90136E+17,https://twitter.com/fwpharma/status/590136394921684993,,,
NCIsbir,4/20/2015 8:53,1,4,,,# # #,5.90136E+17,https://twitter.com/NCIsbir/status/590136218110689280,,,
Wanda_Lucas,4/20/2015 8:53,0,1,,@ @ @,#,5.90136E+17,https://twitter.com/Wanda_Lucas/status/590136169121329152,,,
NCIgenomics,4/20/2015 8:51,3,1,,,#,5.90136E+17,https://twitter.com/NCIgenomics/status/590135799838015488,,,
DaleYuzuki,4/20/2015 8:51,0,1,,,#,5.90136E+17,https://twitter.com/DaleYuzuki/status/590135720452448257,,,
JNCI_Now,4/20/2015 8:50,1,2,,,#,5.90135E+17,https://twitter.com/JNCI_Now/status/590135339353669632,,,
JNCI_Now,4/20/2015 8:50,1,2,,,#,5.90135E+17,https://twitter.com/JNCI_Now/status/590135338305081345,,,
JNCI_Now,4/20/2015 8:50,1,3,,,#,5.90135E+17,https://twitter.com/JNCI_Now/status/590135337214545921,,,
JNCI_Now,4/20/2015 8:50,1,2,,,#,5.90135E+17,https://twitter.com/JNCI_Now/status/590135334349840384,,,
AACR,4/20/2015 8:49,0,2,,,#,5.90135E+17,https://twitter.com/AACR/status/590135322433945600,,,
QIAGENscience,4/20/2015 8:49,0,1,,,#1925 #,5.90135E+17,https://twitter.com/QIAGENscience/status/590135166930186241,,,
NCIgenomics,4/20/2015 8:49,2,2,,,#,5.90135E+17,https://twitter.com/NCIgenomics/status/590135159535620096,,,
booiespot,4/20/2015 8:49,0,1,,@ @ @,#,5.90135E+17,https://twitter.com/booiespot/status/590135115734392832,,,
DaleYuzuki,4/20/2015 8:49,0,1,,,#,5.90135E+17,https://twitter.com/DaleYuzuki/status/590135101696114688,,,
sillysalz,4/20/2015 8:48,0,1,,,#,5.90135E+17,https://twitter.com/sillysalz/status/590135018451820545,,,
Wanda_Lucas,4/20/2015 8:48,0,1,,@,#,5.90135E+17,https://twitter.com/Wanda_Lucas/status/590134966115250176,,,
DaleYuzuki,4/20/2015 8:48,0,1,,,#,5.90135E+17,https://twitter.com/DaleYuzuki/status/590134920225419264,,,
DADrewPhD,4/20/2015 8:48,0,3,,,#,5.90135E+17,https://twitter.com/DADrewPhD/status/590134846544019456,,,
NCIgenomics,4/20/2015 8:47,1,2,,,#,5.90135E+17,https://twitter.com/NCIgenomics/status/590134808036188161,,,
AndyBiotech,4/20/2015 8:46,7,10,,,# #,5.90135E+17,https://twitter.com/AndyBiotech/status/590134515219222529,,,
princetongb,4/20/2015 8:46,0,1,,,#,5.90134E+17,https://twitter.com/princetongb/status/590134463650213889,,,
GarvanInstitute,4/20/2015 8:46,0,1,,@,# # #,5.90134E+17,https://twitter.com/GarvanInstitute/status/590134413456900097,,,
DaleYuzuki,4/20/2015 8:45,0,1,,,#,5.90134E+17,https://twitter.com/DaleYuzuki/status/590134285635551234,,,
Wanda_Lucas,4/20/2015 8:45,1,1,,@ @,# #1,5.90134E+17,https://twitter.com/Wanda_Lucas/status/590134175220498432,,,
STEMCELLTech,4/20/2015 8:45,0,1,,,# # # #,5.90134E+17,https://twitter.com/STEMCELLTech/status/590134155654131712,,,
NEJM,4/20/2015 8:45,32,20,,,#,5.90134E+17,https://twitter.com/NEJM/status/590134146074312704,,,
NCIgenomics,4/20/2015 8:45,1,3,,@,#,5.90134E+17,https://twitter.com/NCIgenomics/status/590134135269826560,,,
JNCI_Now,4/20/2015 8:45,1,2,,,#,5.90134E+17,https://twitter.com/JNCI_Now/status/590134082706640898,,,
JNCI_Now,4/20/2015 8:45,1,1,,,#,5.90134E+17,https://twitter.com/JNCI_Now/status/590134079128870913,,,
JNCI_Now,4/20/2015 8:45,3,2," which include the most difficult-to-treat HER2+ and triple-negative subtypes.” # AACR15""",,,#,5.90134E+17,https://twitter.com/JNCI_Now/status/590134078092881921,,
JNCI_Now,4/20/2015 8:45,3,2,,,#,5.90134E+17,https://twitter.com/JNCI_Now/status/590134076977192960,,,
JNCI_Now,4/20/2015 8:45,3,2,,,#,5.90134E+17,https://twitter.com/JNCI_Now/status/590134075907710976,,,
NCIgenomics,4/20/2015 8:44,2,2,,,#,5.90134E+17,https://twitter.com/NCIgenomics/status/590133872689569792,,,
DaleYuzuki,4/20/2015 8:44,0,1,,,#,5.90134E+17,https://twitter.com/DaleYuzuki/status/590133859192336384,,,
NorthwestBio,4/20/2015 8:43,1,3,,,#,5.90134E+17,https://twitter.com/NorthwestBio/status/590133673879568384,,,
ECMC_UK,4/20/2015 8:43,2,2,,@ @,#,5.90134E+17,https://twitter.com/ECMC_UK/status/590133664488488960,,,
NCICRCHD,4/20/2015 8:42,0,1,,@NCIExhibits @ @,#,5.90134E+17,https://twitter.com/NCICRCHD/status/590133511056707585,,,
DaleYuzuki,4/20/2015 8:42,0,1,,,#,5.90133E+17,https://twitter.com/DaleYuzuki/status/590133439673868288,,,
AboGenInc,4/20/2015 8:42,0,1,,,#,5.90133E+17,https://twitter.com/AboGenInc/status/590133316717776897,,,
NCIgenomics,4/20/2015 8:41,0,2,,,#,5.90133E+17,https://twitter.com/NCIgenomics/status/590133271096332288,,,
AACR,4/20/2015 8:41,1,2,,,#,5.90133E+17,https://twitter.com/AACR/status/590133177819262978,,,
jruddInformatic,4/20/2015 8:41,0,1,,,#,5.90133E+17,https://twitter.com/jruddInformatic/status/590133160932945920,,,
PharmaReview,4/20/2015 8:40,1,0,,,# # #,5.90133E+17,https://twitter.com/PharmaReview/status/590133034038493184,,,
NCIgenomics,4/20/2015 8:40,0,1,,,#,5.90133E+17,https://twitter.com/NCIgenomics/status/590132969244905472,,,
WCM_MeyerCancer,4/20/2015 8:40,0,1,,,#,5.90133E+17,https://twitter.com/WCM_MeyerCancer/status/590132899183259648,,,
NEJM,4/20/2015 8:40,52,38,,,#,5.90133E+17,https://twitter.com/NEJM/status/590132897232908288,,,
JNCI_Now,4/20/2015 8:40,1,1,,,#,5.90133E+17,https://twitter.com/JNCI_Now/status/590132822276329472,,,
JNCI_Now,4/20/2015 8:40,2,1,,,#,5.90133E+17,https://twitter.com/JNCI_Now/status/590132818916745216,,,
JNCI_Now,4/20/2015 8:40,1,2,"PhD # AACR15""",,,#,5.90133E+17,https://twitter.com/JNCI_Now/status/590132817859727360,,
JNCI_Now,4/20/2015 8:40,1,1,,,#,5.90133E+17,https://twitter.com/JNCI_Now/status/590132816853147648,,,
DaleYuzuki,4/20/2015 8:40,0,1,,,#,5.90133E+17,https://twitter.com/DaleYuzuki/status/590132814571503616,,,
JNCI_Now,4/20/2015 8:40,1,2,,,#,5.90133E+17,https://twitter.com/JNCI_Now/status/590132814479134720,,,
fluidigm,4/20/2015 8:39,0,1,,@qdai_official,# #,5.90133E+17,https://twitter.com/fluidigm/status/590132574116323328,,,
NCIgenomics,4/20/2015 8:39,0,1,,,#,5.90133E+17,https://twitter.com/NCIgenomics/status/590132568810369025,,,
Wanda_Lucas,4/20/2015 8:39,0,2,,@ @,#,5.90133E+17,https://twitter.com/Wanda_Lucas/status/590132555527151616,,,
txabergamboa,4/20/2015 8:38,1,1,,@ @ @,#,5.90133E+17,https://twitter.com/txabergamboa/status/590132522702479360,,,
EmRobitschek,4/20/2015 8:38,0,1,,,# # #,5.90133E+17,https://twitter.com/EmRobitschek/status/590132502196580352,,,
DaleYuzuki,4/20/2015 8:38,0,1,,,#,5.90132E+17,https://twitter.com/DaleYuzuki/status/590132442037620736,,,
GoHealio,4/20/2015 8:38,0,1,,,#,5.90132E+17,https://twitter.com/GoHealio/status/590132396806295552,,,
HemOncToday,4/20/2015 8:38,0,1,,,#,5.90132E+17,https://twitter.com/HemOncToday/status/590132396781076480,,,
iontorrent,4/20/2015 8:38,1,2,,,# #1837 #1841,5.90132E+17,https://twitter.com/iontorrent/status/590132387272503296,,,
